1;16;25;41;50
1;23;25;28;37
1;23;25;28;50
1;23;25;37;41
1;23;25;41;50
1;24;25;28;36
1;24;25;41;49
1;24;26;28;51
1;24;26;29;51
1;24;26;36;41
1;24;26;38;41
1;24;26;41;49
1;24;26;41;51
1;24;26;42;51
1;24;28;36;39
1;24;28;36;51
1;24;28;38;39
1;24;28;39;49
1;24;28;39;51
1;24;28;42;51
1;24;28;49;51
1;24;29;38;39
1;24;29;38;41
1;24;36;38;41
1;24;38;39;41
1;24;38;39;42
1;24;38;41;49
1;25;26;28;50
1;25;26;29;50
1;25;26;36;41
1;25;26;37;41
1;25;26;41;49
1;25;26;41;50
1;25;26;42;50
1;25;28;36;39
1;25;28;36;50
1;25;28;37;39
1;25;28;39;49
1;25;28;39;50
1;25;28;42;50
1;25;29;37;39
1;25;29;37;41
1;25;37;39;41
1;25;37;39;42
1;25;37;41;49
1;26;36;41;50
1;26;36;41;51
1;26;36;42;51
1;26;37;41;49
1;26;37;41;51
1;26;37;42;51
1;26;38;41;49
1;26;38;41;50
1;26;38;42;49
1;26;38;42;50
1;28;36;39;50
1;28;36;39;51
1;28;36;50;51
1;28;37;39;49
1;28;37;39;51
1;28;37;42;51
1;28;37;49;51
1;28;38;39;49
1;28;38;39;50
1;28;38;42;50
1;29;36;39;51
1;29;37;39;51
1;29;37;41;51
1;29;38;39;49
1;29;38;39;50
1;29;38;41;50
1;36;38;41;50
1;37;38;41;49
2;10;13;14;37
2;10;13;14;38
2;10;13;14;50
2;10;13;14;51
2;10;13;16;37
2;10;13;16;50
2;10;13;24;27
2;10;13;24;40
2;10;13;25;27
2;10;13;25;40
2;10;13;27;37
2;10;13;27;38
2;10;13;27;50
2;10;13;27;51
2;10;13;29;37
2;10;13;37;40
2;10;13;38;40
2;10;13;40;50
2;10;13;40;51
2;10;13;42;50
2;10;14;24;26
2;10;14;24;38
2;10;14;24;39
2;10;14;24;51
2;10;14;25;26
2;10;14;25;37
2;10;14;25;39
2;10;14;25;50
2;10;14;26;37
2;10;14;26;38
2;10;14;26;50
2;10;14;26;51
2;10;14;37;38
2;10;14;37;39
2;10;14;37;51
2;10;14;38;39
2;10;14;38;50
2;10;14;39;50
2;10;14;39;51
2;10;14;50;51
2;10;16;24;26
2;10;16;24;39
2;10;24;25;27
2;10;24;25;40
2;10;24;26;27
2;10;24;26;29
2;10;24;26;40
2;10;24;27;38
2;10;24;27;39
2;10;24;27;51
2;10;24;38;40
2;10;24;39;40
2;10;24;39;42
2;10;24;40;51
2;10;25;26;27
2;10;25;26;40
2;10;25;27;37
2;10;25;27;39
2;10;25;27;50
2;10;25;37;40
2;10;25;39;40
2;10;25;40;50
2;10;26;27;50
2;10;26;27;51
2;10;26;29;50
2;10;26;37;40
2;10;26;38;40
2;10;26;40;50
2;10;26;40;51
2;10;26;42;50
2;10;27;37;39
2;10;27;37;51
2;10;27;38;39
2;10;27;38;50
2;10;27;39;50
2;10;27;39;51
2;10;27;50;51
2;10;29;37;39
2;10;37;38;40
2;10;37;39;40
2;10;37;39;42
2;10;37;40;51
2;10;38;39;40
2;10;38;40;50
2;11;13;14;38
2;11;13;14;51
2;11;13;16;38
2;11;13;16;51
2;11;13;23;27
2;11;13;23;40
2;11;13;25;27
2;11;13;25;40
2;11;13;27;36
2;11;13;27;38
2;11;13;27;51
2;11;13;29;36
2;11;13;29;38
2;11;13;38;40
2;11;13;40;49
2;11;13;40;51
2;11;13;42;49
2;11;13;42;51
2;11;14;16;38
2;11;14;16;51
2;11;14;23;26
2;11;14;23;38
2;11;14;23;39
2;11;14;23;51
2;11;14;25;26
2;11;14;25;39
2;11;14;26;36
2;11;14;26;38
2;11;14;26;51
2;11;14;29;38
2;11;14;36;38
2;11;14;38;39
2;11;14;39;49
2;11;14;39;51
2;11;14;42;51
2;11;14;49;51
2;11;16;23;26
2;11;16;23;39
2;11;16;25;26
2;11;16;25;27
2;11;16;25;39
2;11;16;25;40
2;11;23;25;27
2;11;23;25;40
2;11;25;26;27
2;11;25;26;29
2;11;25;26;40
2;11;25;27;29
2;11;25;27;36
2;11;25;27;39
2;11;25;39;40
2;11;25;39;42
2;11;25;40;42
2;11;25;40;49
2;11;26;27;51
2;11;26;29;51
2;11;26;36;40
2;11;26;38;40
2;11;26;40;49
2;11;26;40;51
2;11;26;42;49
2;11;26;42;51
2;11;27;29;51
2;11;27;36;39
2;11;27;36;51
2;11;27;38;39
2;11;27;39;49
2;11;27;39;51
2;11;27;42;51
2;11;27;49;51
2;11;29;36;39
2;11;29;38;39
2;11;29;38;40
2;11;36;38;40
2;11;38;39;40
2;11;38;39;42
2;11;38;40;42
2;11;38;40;49
2;12;13;14;37
2;12;13;14;50
2;12;13;16;37
2;12;13;16;50
2;12;13;23;27
2;12;13;23;40
2;12;13;24;27
2;12;13;24;40
2;12;13;27;36
2;12;13;27;37
2;12;13;27;50
2;12;13;29;37
2;12;13;37;40
2;12;13;40;49
2;12;13;40;50
2;12;13;42;50
2;12;14;16;37
2;12;14;16;50
2;12;14;23;26
2;12;14;23;37
2;12;14;23;39
2;12;14;23;50
2;12;14;24;26
2;12;14;24;39
2;12;14;26;36
2;12;14;26;37
2;12;14;26;50
2;12;14;29;37
2;12;14;37;39
2;12;14;39;49
2;12;14;39;50
2;12;14;42;50
2;12;16;24;26
2;12;16;24;27
2;12;16;24;39
2;12;16;24;40
2;12;24;26;27
2;12;24;26;29
2;12;24;26;40
2;12;24;27;29
2;12;24;27;36
2;12;24;27;39
2;12;24;39;40
2;12;24;39;42
2;12;24;40;42
2;12;24;40;49
2;12;26;27;50
2;12;26;29;50
2;12;26;36;40
2;12;26;37;40
2;12;26;40;49
2;12;26;40;50
2;12;26;42;50
2;12;27;29;50
2;12;27;36;39
2;12;27;36;50
2;12;27;37;39
2;12;27;39;49
2;12;27;39;50
2;12;27;42;50
2;12;29;37;39
2;12;29;37;40
2;12;37;39;40
2;12;37;39;42
2;12;37;40;42
2;12;37;40;49
2;13;14;37;51
2;13;14;38;50
2;13;16;37;51
2;13;16;38;50
2;13;23;27;37
2;13;23;27;38
2;13;23;27;50
2;13;23;27;51
2;13;23;29;37
2;13;23;29;38
2;13;23;37;40
2;13;23;38;40
2;13;23;40;50
2;13;23;40;51
2;13;23;42;50
2;13;23;42;51
2;13;24;27;36
2;13;24;27;38
2;13;24;27;51
2;13;24;29;36
2;13;24;29;38
2;13;24;38;40
2;13;24;40;49
2;13;24;40;51
2;13;24;42;49
2;13;24;42;51
2;13;25;27;36
2;13;25;27;37
2;13;25;27;50
2;13;25;29;37
2;13;25;37;40
2;13;25;40;49
2;13;25;40;50
2;13;25;42;50
2;13;27;36;50
2;13;27;36;51
2;13;27;37;51
2;13;27;38;50
2;13;29;36;50
2;13;29;37;51
2;13;29;38;50
2;13;37;40;49
2;13;37;40;51
2;13;37;42;49
2;13;37;42;51
2;13;38;40;49
2;13;38;40;50
2;13;38;42;50
2;14;16;37;51
2;14;16;38;50
2;14;23;26;37
2;14;23;26;38
2;14;23;26;50
2;14;23;26;51
2;14;23;37;38
2;14;23;37;39
2;14;23;37;51
2;14;23;38;39
2;14;23;38;50
2;14;23;39;50
2;14;23;39;51
2;14;23;50;51
2;14;24;26;36
2;14;24;26;38
2;14;24;26;51
2;14;24;29;38
2;14;24;36;38
2;14;24;38;39
2;14;24;39;49
2;14;24;39;51
2;14;24;42;51
2;14;24;49;51
2;14;25;26;36
2;14;25;26;37
2;14;25;26;50
2;14;25;29;37
2;14;25;37;39
2;14;25;39;49
2;14;25;39;50
2;14;25;42;50
2;14;26;36;50
2;14;26;36;51
2;14;26;37;51
2;14;26;38;50
2;14;29;37;51
2;14;29;38;50
2;14;36;38;50
2;14;37;39;49
2;14;37;39;51
2;14;37;42;51
2;14;37;49;51
2;14;38;39;49
2;14;38;39;50
2;14;38;42;50
2;16;23;26;37
2;16;23;26;50
2;16;23;37;39
2;16;23;39;50
2;16;24;26;36
2;16;24;26;38
2;16;24;26;51
2;16;24;27;38
2;16;24;27;51
2;16;24;38;39
2;16;24;38;40
2;16;24;39;49
2;16;24;39;51
2;16;24;40;51
2;16;25;26;36
2;16;25;26;37
2;16;25;26;50
2;16;25;27;37
2;16;25;27;50
2;16;25;37;39
2;16;25;37;40
2;16;25;39;49
2;16;25;39;50
2;16;25;40;50
2;23;25;27;37
2;23;25;27;50
2;23;25;37;40
2;23;25;40;50
2;24;25;27;36
2;24;25;40;49
2;24;26;27;51
2;24;26;29;51
2;24;26;36;40
2;24;26;38;40
2;24;26;40;49
2;24;26;40;51
2;24;26;42;49
2;24;26;42;51
2;24;27;29;51
2;24;27;36;39
2;24;27;36;51
2;24;27;38;39
2;24;27;39;49
2;24;27;39;51
2;24;27;42;51
2;24;27;49;51
2;24;29;36;39
2;24;29;38;39
2;24;29;38;40
2;24;36;38;40
2;24;38;39;40
2;24;38;39;42
2;24;38;40;42
2;24;38;40;49
2;25;26;27;50
2;25;26;29;50
2;25;26;36;40
2;25;26;37;40
2;25;26;40;49
2;25;26;40;50
2;25;26;42;50
2;25;27;29;50
2;25;27;36;39
2;25;27;36;50
2;25;27;37;39
2;25;27;39;49
2;25;27;39;50
2;25;27;42;50
2;25;29;37;39
2;25;29;37;40
2;25;37;39;40
2;25;37;39;42
2;25;37;40;42
2;25;37;40;49
2;26;36;40;50
2;26;36;40;51
2;26;36;42;50
2;26;36;42;51
2;26;37;40;49
2;26;37;40;51
2;26;37;42;49
2;26;37;42;51
2;26;38;40;49
2;26;38;40;50
2;26;38;42;50
2;27;36;39;50
2;27;36;39;51
2;27;36;50;51
2;27;37;39;49
2;27;37;39;51
2;27;37;42;51
2;27;37;49;51
2;27;38;39;49
2;27;38;39;50
2;27;38;42;50
2;29;36;39;50
2;29;37;39;49
2;29;37;39;51
2;29;37;40;51
2;29;38;39;49
2;29;38;39;50
2;29;38;40;50
2;36;38;40;50
2;37;38;40;49
3;10;13;14;38
3;10;13;14;51
3;10;13;15;37
3;10;13;15;50
3;10;13;24;28
3;10;13;24;41
3;10;13;25;27
3;10;13;25;40
3;10;13;27;38
3;10;13;28;37
3;10;13;28;50
3;10;13;37;41
3;10;13;40;51
3;10;13;41;50
3;10;14;25;26
3;10;14;25;39
3;10;14;26;38
3;10;14;39;51
3;10;15;24;26
3;10;15;24;39
3;10;15;26;37
3;10;15;26;50
3;10;15;37;39
3;10;15;39;50
3;10;24;26;28
3;10;24;26;41
3;10;24;28;39
3;10;24;39;41
3;10;25;26;27
3;10;25;39;40
3;10;26;27;51
3;10;26;28;50
3;10;26;37;41
3;10;26;38;40
3;10;26;40;51
3;10;26;41;50
3;10;27;38;39
3;10;27;39;51
3;10;28;37;39
3;10;28;39;50
3;10;37;39;41
3;10;38;39;40
3;11;13;14;38
3;11;13;14;51
3;11;13;15;38
3;11;13;15;51
3;11;13;23;28
3;11;13;23;41
3;11;13;25;27
3;11;13;25;28
3;11;13;25;40
3;11;13;25;41
3;11;13;27;38
3;11;13;27;51
3;11;13;28;36
3;11;13;28;38
3;11;13;28;51
3;11;13;38;40
3;11;13;38;41
3;11;13;40;51
3;11;13;41;49
3;11;13;41;51
3;11;14;15;38
3;11;14;15;51
3;11;14;25;26
3;11;14;25;28
3;11;14;25;39
3;11;14;25;41
3;11;14;26;38
3;11;14;26;51
3;11;14;28;38
3;11;14;28;51
3;11;14;38;39
3;11;14;38;41
3;11;14;39;51
3;11;14;41;51
3;11;15;23;26
3;11;15;23;39
3;11;15;25;26
3;11;15;25;27
3;11;15;25;39
3;11;15;25;40
3;11;15;26;36
3;11;15;26;38
3;11;15;26;51
3;11;15;27;38
3;11;15;27;51
3;11;15;38;39
3;11;15;38;40
3;11;15;39;49
3;11;15;39;51
3;11;15;40;51
3;11;25;26;27
3;11;25;26;28
3;11;25;26;40
3;11;25;26;41
3;11;25;27;28
3;11;25;27;39
3;11;25;27;41
3;11;25;28;39
3;11;25;28;40
3;11;25;39;40
3;11;25;39;41
3;11;25;40;41
3;11;26;27;51
3;11;26;28;51
3;11;26;36;41
3;11;26;38;40
3;11;26;38;41
3;11;26;40;51
3;11;26;41;49
3;11;26;41;51
3;11;27;28;51
3;11;27;38;39
3;11;27;38;41
3;11;27;39;51
3;11;27;41;51
3;11;28;36;39
3;11;28;38;39
3;11;28;38;40
3;11;28;39;49
3;11;28;39;51
3;11;28;40;51
3;11;38;39;40
3;11;38;39;41
3;11;38;40;41
3;12;13;14;37
3;12;13;14;50
3;12;13;15;37
3;12;13;15;50
3;12;13;23;27
3;12;13;23;28
3;12;13;23;40
3;12;13;23;41
3;12;13;24;27
3;12;13;24;28
3;12;13;24;40
3;12;13;24;41
3;12;13;27;36
3;12;13;27;37
3;12;13;27;50
3;12;13;28;37
3;12;13;28;50
3;12;13;37;40
3;12;13;37;41
3;12;13;40;49
3;12;13;40;50
3;12;13;41;50
3;12;14;15;37
3;12;14;15;50
3;12;14;23;26
3;12;14;23;39
3;12;14;24;26
3;12;14;24;28
3;12;14;24;39
3;12;14;24;41
3;12;14;26;36
3;12;14;26;37
3;12;14;26;50
3;12;14;28;37
3;12;14;28;50
3;12;14;37;39
3;12;14;37;41
3;12;14;39;49
3;12;14;39;50
3;12;14;41;50
3;12;15;24;26
3;12;15;24;27
3;12;15;24;39
3;12;15;24;40
3;12;15;26;36
3;12;15;26;37
3;12;15;26;50
3;12;15;27;37
3;12;15;27;50
3;12;15;37;39
3;12;15;37;40
3;12;15;39;49
3;12;15;39;50
3;12;15;40;50
3;12;24;26;27
3;12;24;26;28
3;12;24;26;40
3;12;24;26;41
3;12;24;27;28
3;12;24;27;39
3;12;24;27;41
3;12;24;28;39
3;12;24;28;40
3;12;24;39;40
3;12;24;39;41
3;12;24;40;41
3;12;26;27;50
3;12;26;28;50
3;12;26;36;40
3;12;26;36;41
3;12;26;37;40
3;12;26;37;41
3;12;26;40;49
3;12;26;40;50
3;12;26;41;50
3;12;27;28;50
3;12;27;36;39
3;12;27;37;39
3;12;27;37;41
3;12;27;39;49
3;12;27;39;50
3;12;27;41;50
3;12;28;37;39
3;12;28;37;40
3;12;28;39;49
3;12;28;39;50
3;12;28;40;50
3;12;37;39;40
3;12;37;39;41
3;12;37;40;41
10;12;14;24;28
10;12;14;24;41
10;12;14;28;37
10;12;14;28;50
10;12;14;37;41
10;12;14;41;50
10;12;15;24;27
10;12;15;24;40
10;12;15;27;37
10;12;15;27;50
10;12;15;37;40
10;12;15;40;50
10;12;24;27;41
10;12;24;28;40
10;12;27;37;41
10;12;27;41;50
10;12;28;37;40
10;12;28;40;50
11;12;14;23;28
11;12;14;23;41
11;12;14;28;36
11;12;14;41;49
11;12;15;23;27
11;12;15;23;40
11;12;15;27;36
11;12;15;40;49
11;12;27;36;41
11;12;27;41;49
11;12;28;36;40
11;12;28;40;49
11;13;14;28;36
11;13;14;28;38
11;13;14;28;51
11;13;14;29;38
11;13;14;38;41
11;13;14;41;49
11;13;14;41;51
11;13;14;42;51
11;13;15;27;36
11;13;15;27;38
11;13;15;27;51
11;13;15;29;36
11;13;15;29;38
11;13;15;38;40
11;13;15;40;49
11;13;15;40;51
11;13;15;42;49
11;13;15;42;51
11;13;16;27;36
11;13;16;27;38
11;13;16;27;51
11;13;16;28;36
11;13;16;28;38
11;13;16;28;51
11;13;16;38;40
11;13;16;38;41
11;13;16;40;49
11;13;16;40;51
11;13;16;41;49
11;13;16;41;51
11;13;23;27;41
11;13;23;28;40
11;13;25;27;41
11;13;25;28;40
11;13;27;36;41
11;13;27;38;41
11;13;27;41;49
11;13;27;41;51
11;13;27;42;51
11;13;28;36;40
11;13;28;38;40
11;13;28;40;49
11;13;28;40;51
11;13;28;42;49
11;13;28;42;51
11;13;29;36;41
11;13;29;38;40
11;13;29;38;41
11;14;15;29;38
11;14;15;42;51
11;14;16;28;38
11;14;16;28;51
11;14;16;38;41
11;14;16;41;51
11;14;23;26;28
11;14;23;26;29
11;14;23;26;41
11;14;23;28;38
11;14;23;28;39
11;14;23;28;51
11;14;23;38;41
11;14;23;39;41
11;14;23;39;42
11;14;23;41;51
11;14;25;26;28
11;14;25;26;29
11;14;25;26;41
11;14;25;28;36
11;14;25;28;39
11;14;25;39;41
11;14;25;39;42
11;14;25;41;49
11;14;26;28;51
11;14;26;29;51
11;14;26;36;41
11;14;26;38;41
11;14;26;41;49
11;14;26;41;51
11;14;26;42;51
11;14;28;36;39
11;14;28;36;51
11;14;28;38;39
11;14;28;39;49
11;14;28;39;51
11;14;28;42;51
11;14;28;49;51
11;14;29;38;39
11;14;29;38;41
11;14;36;38;41
11;14;38;39;41
11;14;38;39;42
11;14;38;41;49
11;15;23;26;27
11;15;23;26;29
11;15;23;26;40
11;15;23;27;38
11;15;23;27;39
11;15;23;27;51
11;15;23;38;40
11;15;23;39;40
11;15;23;39;42
11;15;23;40;51
11;15;25;26;27
11;15;25;26;29
11;15;25;26;40
11;15;25;27;29
11;15;25;27;36
11;15;25;27;39
11;15;25;39;40
11;15;25;39;42
11;15;25;40;42
11;15;25;40;49
11;15;26;27;51
11;15;26;29;51
11;15;26;36;40
11;15;26;38;40
11;15;26;40;49
11;15;26;40;51
11;15;26;42;49
11;15;26;42;51
11;15;27;29;51
11;15;27;36;39
11;15;27;36;51
11;15;27;38;39
11;15;27;39;49
11;15;27;39;51
11;15;27;42;51
11;15;27;49;51
11;15;29;36;39
11;15;29;38;39
11;15;29;38;40
11;15;36;38;40
11;15;38;39;40
11;15;38;39;42
11;15;38;40;42
11;15;38;40;49
11;16;23;26;28
11;16;23;26;41
11;16;23;28;39
11;16;23;39;41
11;16;25;26;27
11;16;25;26;28
11;16;25;26;40
11;16;25;26;41
11;16;25;27;28
11;16;25;27;39
11;16;25;27;41
11;16;25;28;39
11;16;25;28;40
11;16;25;39;40
11;16;25;39;41
11;16;25;40;41
11;23;25;27;41
11;23;25;28;40
11;25;26;27;41
11;25;26;28;40
11;25;26;29;40
11;25;26;29;41
11;25;27;29;41
11;25;27;36;41
11;25;27;39;41
11;25;27;39;42
11;25;27;41;49
11;25;28;36;40
11;25;28;39;40
11;25;28;39;42
11;25;28;40;42
11;25;28;40;49
11;26;27;41;49
11;26;27;41;51
11;26;27;42;51
11;26;28;40;49
11;26;28;40;51
11;26;28;42;49
11;26;28;42;51
11;26;29;40;49
11;26;29;40;51
11;26;29;41;49
11;26;29;41;51
11;27;28;42;51
11;27;29;41;51
11;27;36;39;41
11;27;36;39;42
11;27;36;41;51
11;27;38;39;41
11;27;38;39;42
11;27;38;41;49
11;28;36;39;40
11;28;36;39;42
11;28;36;40;51
11;28;38;39;40
11;28;38;39;42
11;28;38;40;42
11;28;38;40;49
11;29;36;39;41
11;29;38;39;40
11;29;38;39;41
11;29;38;40;41
12;13;14;28;36
12;13;14;28;37
12;13;14;28;50
12;13;14;29;36
12;13;14;29;37
12;13;14;37;41
12;13;14;41;49
12;13;14;41;50
12;13;14;42;49
12;13;14;42;50
12;13;15;27;36
12;13;15;27;37
12;13;15;27;50
12;13;15;29;37
12;13;15;37;40
12;13;15;40;49
12;13;15;40;50
12;13;15;42;50
12;13;16;27;36
12;13;16;27;37
12;13;16;27;50
12;13;16;28;37
12;13;16;28;50
12;13;16;37;40
12;13;16;37;41
12;13;16;40;49
12;13;16;40;50
12;13;16;41;50
12;13;23;27;41
12;13;23;28;40
12;13;24;27;41
12;13;24;28;40
12;13;27;36;41
12;13;27;37;41
12;13;27;41;49
12;13;27;41;50
12;13;27;42;50
12;13;28;36;40
12;13;28;37;40
12;13;28;40;49
12;13;28;40;50
12;13;28;42;50
12;13;29;37;40
12;13;29;37;41
12;14;15;29;37
12;14;15;42;50
12;14;16;28;37
12;14;16;28;50
12;14;16;37;41
12;14;16;41;50
12;14;23;26;28
12;14;23;26;29
12;14;23;26;41
12;14;23;28;37
12;14;23;28;39
12;14;23;28;50
12;14;23;37;41
12;14;23;39;41
12;14;23;39;42
12;14;23;41;50
12;14;24;26;28
12;14;24;26;29
12;14;24;26;41
12;14;24;28;36
12;14;24;28;39
12;14;24;39;41
12;14;24;39;42
12;14;24;41;49
12;14;26;28;50
12;14;26;29;50
12;14;26;36;41
12;14;26;37;41
12;14;26;41;49
12;14;26;41;50
12;14;26;42;50
12;14;28;36;39
12;14;28;36;50
12;14;28;37;39
12;14;28;39;49
12;14;28;39;50
12;14;28;42;50
12;14;29;37;39
12;14;29;37;41
12;14;37;39;41
12;14;37;39;42
12;14;37;41;49
12;15;23;26;27
12;15;23;26;40
12;15;23;27;37
12;15;23;27;39
12;15;23;27;50
12;15;23;37;40
12;15;23;39;40
12;15;23;40;50
12;15;24;26;27
12;15;24;26;29
12;15;24;26;40
12;15;24;27;29
